免费公告,#genre#
广西卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=gxws
云南卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=ynws
贵州卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=gzws
新疆卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xjws
西藏卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xzws
海南卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=hinws
东方卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=dfws
四海钓鱼,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=shdy
CHC动作电影,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=chcdzdy
CHC家庭影院,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=chcjtdy
东方影视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=dfys
上海新闻综合,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=shxwzh
上海第一财经,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=dycj
上视纪实人文,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=shjsrw
上海外语,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=shics
法治天地,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=fztd
劲爆体育,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jbty
魅力足球,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=mlzq
乐游,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=ly
欢笑剧场,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=hxjc
七彩戏剧,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=qcxj
游戏风云,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=yxfy
临洮电视台,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=lttv
江苏城市,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jscs
江苏综艺,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jszy
江苏影视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jsys
江苏公共新闻,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jsggxw
江苏国际,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jsgj
江苏教育,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jsjy
江苏体育休闲,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jstyxx
优漫卡通,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=ymkt
南京新闻综合,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=njxwzh
南京教科,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=njkj
南京十八,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=njsb
淮安新闻综合,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=haxwzh
连云港新闻综合,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=lygxwzh
苏州新闻综合,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=szxwzh
泰州新闻综合,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=tzxwzh
宿迁新闻综合,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=sqxwzh
徐州新闻综合,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xzxwzh
广东影视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=gdys
嘉佳卡通,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jjkt
24小时亚洲杯频道,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=24hyzb
CBA经典,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cbajd
掼蛋精英赛,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=gdjys
高清大片,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=gqdp
和平精英赛事,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=hpjxss
红色轮播台,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=hslbt
经典动画大集合,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jddhdjh
经典香港电影,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jdxgdy
军事迷必看大片,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=jsdp
历届春晚回顾,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=ljcwhg
咪咕24小时体育台,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=mg24hty
玫瑰轮播台,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=mglbt
NBA经典,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=nbajd
欧洲足球风云,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=ozzqfy
全民乒乓,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=qmpp
热剧联播,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=rjlb
赛事最经典,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=sszjd
体坛名栏汇,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=ttmlh
UFC格斗精选,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=ufcgdjx
五大联赛经典,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=wdlsjd
乡村振兴,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xczx
幸福中国年,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xfzgn
新片放映厅,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xpfyt
英雄联盟赛事,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=yxlmss
周杰伦现场,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=zjlxc
最强综艺趴,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=zqzyp
熊猫频道,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xmpd
熊猫1,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xm1
熊猫2,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xm2
熊猫3,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xm3
熊猫4,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xm4
熊猫5,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xm5
熊猫6,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xm6
熊猫7,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xm7
熊猫8,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xm8
熊猫9,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xm9
熊猫10,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xm10
龙胜龙脊梯田,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=lsljtt
大藤峡,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=dtx
邕城,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=yc
遇龙河,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=ylh
开封金明广场,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=kfjmgc
开封清明上河园西门,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=kfqmshyxm
开封连霍高速路口,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=kflhgsgl
开封鼓楼,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=kfgl
武汉光谷,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=whgg
武汉江汉关,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=whjhg
武汉黄鹤楼,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=whhhl
CCTV1,http://itms4.sdlk.vip:6721/hls/200/index.m3u8
CCTV2,http://itms4.sdlk.vip:6721/hls/217/index.m3u8
CCTV4,http://itms4.sdlk.vip:6721/hls/216/index.m3u8
CCTV5,http://itms4.sdlk.vip:6721/hls/202/index.m3u8
CCTV6,http://itms4.sdlk.vip:6721/hls/203/index.m3u8
CCTV7,http://itms4.sdlk.vip:6721/hls/215/index.m3u8
CCTV8,http://itms4.sdlk.vip:6721/hls/204/index.m3u8
CCTV10,http://itms4.sdlk.vip:6721/hls/213/index.m3u8
CCTV11,http://itms4.sdlk.vip:6721/hls/205/index.m3u8
CCTV13,http://itms4.sdlk.vip:6721/hls/206/index.m3u8
CCTV12,http://itms4.sdlk.vip:6721/hls/212/index.m3u8
CCTV14,http://itms4.sdlk.vip:6721/hls/211/index.m3u8
CCTV15,http://itms4.sdlk.vip:6721/hls/207/index.m3u8
山东卫视,http://itms4.sdlk.vip:6721/hls/208/index.m3u8
山东齐鲁,http://itms4.sdlk.vip:6721/hls/209/index.m3u8
山东新闻,http://itms4.sdlk.vip:6721/hls/235/index.m3u8
山东体育,http://itms4.sdlk.vip:6721/hls/239/index.m3u8
济南综合,http://itms4.sdlk.vip:6721/hls/210/index.m3u8
齐鲁频道,http://itms4.sdlk.vip:6721/hls/209/index.m3u8
济南新闻,http://itms4.sdlk.vip:6721/hls/210/index.m3u8
北京卫视,http://itms4.sdlk.vip:6721/hls/218/index.m3u8
东方卫视,http://itms4.sdlk.vip:6721/hls/219/index.m3u8
东南卫视,http://itms4.sdlk.vip:6721/hls/220/index.m3u8
甘肃卫视,http://itms4.sdlk.vip:6721/hls/221/index.m3u8
广东卫视,http://itms4.sdlk.vip:6721/hls/222/index.m3u8
广西卫视,http://itms4.sdlk.vip:6721/hls/223/index.m3u8
贵州卫视,http://itms4.sdlk.vip:6721/hls/224/index.m3u8
海南卫视,http://itms4.sdlk.vip:6721/hls/225/index.m3u8
河南卫视,http://itms4.sdlk.vip:6721/hls/226/index.m3u8
黑龙江卫视,http://itms4.sdlk.vip:6721/hls/227/index.m3u8
吉林卫视,http://itms4.sdlk.vip:6721/hls/228/index.m3u8
江苏卫视,http://itms4.sdlk.vip:6721/hls/229/index.m3u8
江西卫视,http://itms4.sdlk.vip:6721/hls/230/index.m3u8
金鹰卡视,http://itms4.sdlk.vip:6721/hls/231/index.m3u8
内蒙古卫视,http://itms4.sdlk.vip:6721/hls/232/index.m3u8
宁夏卫视,http://itms4.sdlk.vip:6721/hls/233/index.m3u8
青海卫视,http://itms4.sdlk.vip:6721/hls/234/index.m3u8
山东公共,http://itms4.sdlk.vip:6721/hls/235/index.m3u8
天津,http://itms4.sdlk.vip:6721/hls/236/index.m3u8
湖北,http://itms4.sdlk.vip:6721/hls/237/index.m3u8
辽宁,http://itms4.sdlk.vip:6721/hls/238/index.m3u8
山东体育,http://itms4.sdlk.vip:6721/hls/239/index.m3u8
山西卫视,http://itms4.sdlk.vip:6721/hls/240/index.m3u8
陕西卫视,http://itms4.sdlk.vip:6721/hls/241/index.m3u8
深圳卫视,http://itms4.sdlk.vip:6721/hls/242/index.m3u8
四川卫视,http://itms4.sdlk.vip:6721/hls/243/index.m3u8
西藏卫视,http://itms4.sdlk.vip:6721/hls/244/index.m3u8
炫动卡视,http://itms4.sdlk.vip:6721/hls/245/index.m3u8
优漫卡视,http://itms4.sdlk.vip:6721/hls/246/index.m3u8
云南卫视,http://itms4.sdlk.vip:6721/hls/247/index.m3u8
浙江卫视,http://itms4.sdlk.vip:6721/hls/248/index.m3u8
重庆卫视,http://itms4.sdlk.vip:6721/hls/249/index.m3u8
湖南卫视,http://itms4.sdlk.vip:6721/hls/252/index.m3u8
河北卫视,http://itms4.sdlk.vip:6721/hls/254/index.m3u8

CCTV1,http://42.48.197.146:8899/hls/1/index.m3u8
CCTV2,http://42.48.197.146:8899/hls/2/index.m3u8
CCTV3,http://42.48.197.146:8899/hls/3/index.m3u8
CCTV4,http://42.48.197.146:8899/hls/4/index.m3u8
CCTV5,http://42.48.197.146:8899/hls/5/index.m3u8
CCTV6,http://42.48.197.146:8899/hls/6/index.m3u8
CCTV7,http://42.48.197.146:8899/hls/7/index.m3u8
CCTV8,http://42.48.197.146:8899/hls/8/index.m3u8
CCTV9,http://42.48.197.146:8899/hls/9/index.m3u8
CCTV10,http://42.48.197.146:8899/hls/10/index.m3u8
CCTV11,http://42.48.197.146:8899/hls/11/index.m3u8
CCTV12,http://42.48.197.146:8899/hls/12/index.m3u8
CCTV13,http://42.48.197.146:8899/hls/13/index.m3u8
CCTV14,http://42.48.197.146:8899/hls/14/index.m3u8
CCTV15,http://42.48.197.146:8899/hls/15/index.m3u8
江苏卫视,http://42.48.197.146:8899/hls/16/index.m3u8
浙江卫视,http://42.48.197.146:8899/hls/17/index.m3u8
安徽卫视,http://42.48.197.146:8899/hls/18/index.m3u8
北京卫视,http://42.48.197.146:8899/hls/19/index.m3u8
天津卫视,http://42.48.197.146:8899/hls/20/index.m3u8
湖南卫视,http://42.48.197.146:8899/hls/21/index.m3u8
江西卫视,http://42.48.197.146:8899/hls/22/index.m3u8
深圳卫视,http://42.48.197.146:8899/hls/23/index.m3u8
辽宁卫视,http://42.48.197.146:8899/hls/24/index.m3u8
东南卫视,http://42.48.197.146:8899/hls/25/index.m3u8
海南卫视,http://42.48.197.146:8899/hls/26/index.m3u8
广东卫视,http://42.48.197.146:8899/hls/27/index.m3u8
湖北卫视,http://42.48.197.146:8899/hls/28/index.m3u8
广西卫视,http://42.48.197.146:8899/hls/29/index.m3u8
山东卫视,http://42.48.197.146:8899/hls/30/index.m3u8
四川卫视,http://42.48.197.146:8899/hls/31/index.m3u8
重庆卫视,http://42.48.197.146:8899/hls/32/index.m3u8
云南卫视,http://42.48.197.146:8899/hls/33/index.m3u8
河南卫视,http://42.48.197.146:8899/hls/34/index.m3u8
黑龙江卫视,http://42.48.197.146:8899/hls/35/index.m3u8
贵州卫视,http://42.48.197.146:8899/hls/36/index.m3u8
河北卫视,http://42.48.197.146:8899/hls/37/index.m3u8
吉林卫视,http://42.48.197.146:8899/hls/38/index.m3u8
陕西卫视,http://42.48.197.146:8899/hls/39/index.m3u8
山西卫视,http://42.48.197.146:8899/hls/40/index.m3u8
内蒙古卫视,http://42.48.197.146:8899/hls/41/index.m3u8
宁夏卫视,http://42.48.197.146:8899/hls/42/index.m3u8
西藏卫视,http://42.48.197.146:8899/hls/43/index.m3u8
新疆卫视,http://42.48.197.146:8899/hls/44/index.m3u8
甘肃卫视,http://42.48.197.146:8899/hls/45/index.m3u8
南方卫视,http://42.48.197.146:8899/hls/46/index.m3u8
青海卫视,http://42.48.197.146:8899/hls/47/index.m3u8
金鹰纪实,http://42.48.197.146:8899/hls/48/index.m3u8
快乐购,http://42.48.197.146:8899/hls/49/index.m3u8
新动漫,http://42.48.197.146:8899/hls/50/index.m3u8
岳阳新闻综合高清,http://42.48.197.146:8899/hls/51/index.m3u8
天元围棋,http://42.48.197.146:8899/hls/52/index.m3u8
四海钓鱼,http://42.48.197.146:8899/hls/53/index.m3u8
东方卫视,http://42.48.197.146:8899/hls/54/index.m3u8
湖南国际,http://42.48.197.146:8899/hls/55/index.m3u8
湖南经视,http://42.48.197.146:8899/hls/56/index.m3u8
湖南都市,http://42.48.197.146:8899/hls/57/index.m3u8
湖南娱乐,http://42.48.197.146:8899/hls/58/index.m3u8
湖南电影,http://42.48.197.146:8899/hls/59/index.m3u8
金鹰卡通,http://42.48.197.146:8899/hls/60/index.m3u8
湖南电视剧,http://42.48.197.146:8899/hls/61/index.m3u8
湖南公共,http://42.48.197.146:8899/hls/62/index.m3u8
卡酷动画,http://42.48.197.146:8899/hls/63/index.m3u8
优漫卡通,http://42.48.197.146:8899/hls/64/index.m3u8
梨园频道,http://42.48.197.146:8899/hls/65/index.m3u8
文物宝库,http://42.48.197.146:8899/hls/66/index.m3u8
武术世界,http://42.48.197.146:8899/hls/67/index.m3u8
家庭理财,http://42.48.197.146:8899/hls/68/index.m3u8
财富天下,http://42.48.197.146:8899/hls/69/index.m3u8
收藏天下,http://42.48.197.146:8899/hls/70/index.m3u8
国学,http://42.48.197.146:8899/hls/71/index.m3u8
炫动卡通,http://42.48.197.146:8899/hls/72/index.m3u8

央卫高频,#genre#

CCTV1,http://hms304nc1972679586.live.aikan.miguvideo.com/wh7f454c46tw3831204341_1349411946/wd_r2/cctv/cctv1hd/2500/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115080246&ContentId=265183188&timezone=UTC&mtv_session=01b97ad3f1d61532d8f0d40578ee3f47&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=ac6f75650a73ab06efc36233598f26b8
CCTV2,http://hms104nc1972679566.live.aikan.miguvideo.com/wh7f454c46tw3468827325_440542616/wd_r2/cctv/cctv2hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208125733&ContentId=265667329&timezone=UTC&mtv_session=f739dcaed0e05c0e9e14fa47d0810c20&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=c4d54a337744e33e655349fe312a5eed
CCTV3,http://hms44nc1972679560.live.aikan.miguvideo.com/wh7f454c46tw3692367231_1716696590/wd_r2/ocn/cctv3hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130116&ContentId=265667206&timezone=UTC&mtv_session=09b9584da7231a3b6c6b2c20aa3572d6&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f9cf165e747cb07e1e8dd89226e53387
CCTV4,http://hms284nc1972679584.live.aikan.miguvideo.com/wh7f454c46tw3805527088_-1274597418/wd_r2/cctv/cctv4hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130309&ContentId=265667639&timezone=UTC&mtv_session=2dd2ab7bfb6b74ffa7cc9e8d7b6e5ed2&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d34ff8f1c5a38b07fa8b2d3d15e755a2
CCTV4欧洲,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1582375949_203608310/migu/kailu/20200324/cctv4ouhd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073732&ContentId=265667313&timezone=UTC&mtv_session=12bc39164397f10e5223af167f7534a1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=9d84e48895c7676c2037280dd67a8351
CCTV4美洲,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1582682240_-1402839824/migu/kailu/20200324/cctv4meihd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073732&ContentId=265667335&timezone=UTC&mtv_session=361466f23b240ef7fb33d32f582f16e5&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=0ecf0c5bd1bb66dff4d24e873e5c63ef
CCTV5,http://hms304nc1972679586.live.aikan.miguvideo.com/wh7f454c46tw3939139141_-877857276/wd_r2/cctv/cctv5hdnew/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130523&ContentId=265667565&timezone=UTC&mtv_session=e95834282573288096f63eab8a028447&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=12a070f46793605fdbff0e1132d2d0d8
CCTV5+,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw4035956330_-1197773273/wd_r2/cctv/cctv5plusnew/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130700&ContentId=265106763&timezone=UTC&mtv_session=b1d7170ccd660150baa2e9435d787064&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=dfe2cfbc447ddc224a226f33be3d0f39
CCTV6,http://hms424nc1972679598.live.aikan.miguvideo.com/wh7f454c46tw2025729208_-189538202/wd_r2/ocn/cctv6hd/3000/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115084415&ContentId=265667482&timezone=UTC&mtv_session=0ac4193cdf07336c58fe3cdb4aac34a4&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=158f70fd4d75270c1810f0c735e78e18
CCTV7,http://hms284nc1972679584.live.aikan.miguvideo.com/wh7f454c46tw4211155753_-1040212167/migu/kailu/20200324/cctv7hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130955&ContentId=265667268&timezone=UTC&mtv_session=f4a3cbeaf77fa614aed3843cb206bc06&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=38b55b6566aab32075f6169e2d955603
CCTV8,http://hms84nc1972679564.live.aikan.miguvideo.com/wh7f454c46tw2243817462_1836799824/wd_r2/ocn/cctv8hd/3000/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115084753&ContentId=265667466&timezone=UTC&mtv_session=077374df50cdebf0ab55b2ec30d2f01a&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8b9b358180e9e344fe45e67912ce6985
CCTV9,http://hms444nc1972679601.live.aikan.miguvideo.com/wh7f454c46tw4260577431_-1084507862/migu/kailu/20200324/cctv9hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208131044&ContentId=265667202&timezone=UTC&mtv_session=9444a4df4cb7524a1ec85c4d44200abc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=efdbccd2a72ff1ba2eabbf08f475f7c6
CCTV10,http://hms424nc1972679599.live.aikan.miguvideo.com/wh7f454c46tw2383135402_1265174830/wd_r2/ocn/cctv10hd/3000/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115085013&ContentId=265667631&timezone=UTC&mtv_session=451a79654bec6f8926b5017302146772&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=e74690616e29be77ff1a1992b303b861
CCTV12,http://hms204nc1972679577.live.aikan.miguvideo.com/wh7f454c46tw1174495643_-1245391177/migu/kailu/20200324/cctv12hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020243&ContentId=265667607&timezone=UTC&mtv_session=7581c6271c0379b8ca8b268ff7804765&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=3906a8574a42ff13aba3e255be4cd8e3
CCTV13,http://hms184nc1972679575.live.aikan.miguvideo.com/wh7f454c46tw946205927_-649996709/envivo_x/2018/SD/cctv13/2000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208132705&ContentId=265667474&timezone=UTC&mtv_session=36bf599c0c4bc785fd46aaf0ba40ffe7&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=91a8a1c4652526079a5b0e294d5bc18d
CCTV14,http://hms344nc1972679590.live.aikan.miguvideo.com/wh7f454c46tw1297666621_-728046298/wd_r2/ocn/cctv14hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020446&ContentId=265667325&timezone=UTC&mtv_session=ad6cfd6b6dabe31801ca54a4c87f1bac&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=2757ab80a8dee98edfcfd1ee767a17b8
CCTV15,http://hms504nc1972679606.live.aikan.miguvideo.com/wh7f454c46tw1387986390_1468621622/migu/kailu/20200324/cctv15hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020617&ContentId=265667535&timezone=UTC&mtv_session=e1254803553b7cace3a119612bf266d8&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=7ba98a3a39d853487109bebe5ed31c43
CCTV17,http://hms224nc1972679578.live.aikan.miguvideo.com/wh7f454c46tw1594433061_461954091/migu/kailu/20200324/cctv17hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208133753&ContentId=265667526&timezone=UTC&mtv_session=2ab00b83c917e8ba1b1bb082711b8b77&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=4c04c5308e4761e3cc4b36134b05b864
CHC家庭影院	http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1587902162_1768667353/wd_r3/cnr/chcjtyy/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073737&ContentId=265667645&timezone=UTC&mtv_session=1e2626f9fa52e9ed0b3e629dab7d7ad3&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=950d3a482d21f43d77d58540bfd2cbad

CCTV-1HD,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1580954862_989339440/wd_r2/cctv/cctv1hd/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073730&ContentId=265183188&timezone=UTC&mtv_session=70e0f8e2241f03fbb284fe07471c1406&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=a8389d6ec822d0e298d3b92aa95fa266
CCTV-1HD,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1581250417_885644752/wd_r2/cctv/cctv1hd/1200/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073731&ContentId=265183188&timezone=UTC&mtv_session=daa1da1586a901a8da2361a3c74fb673&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=7ebdf5c15cb6d83de8422d8a58468f02
CCTV-2HD,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1581514102_1458964604/wd_r2/cctv/cctv2hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073731&ContentId=265667329&timezone=UTC&mtv_session=0652a49abec4c860e1b09ad88db72dc8&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=3816442679b4c149e40771e4b7b870cb
CCTV-3HD,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1581797368_796839580/wd_r2/ocn/cctv3hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073731&ContentId=265667206&timezone=UTC&mtv_session=930288b6183258a028c1df87d499752c&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=4fe4ab3b93d2b7f4fe74cdc14f0914bb
CCTV-4HD,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1582083769_-1437579634/wd_r2/cctv/cctv4hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073732&ContentId=265667639&timezone=UTC&mtv_session=bd66c8df11d2f77bee645f53f4ed7362&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=c2b1baee99eab7588b8ea53f584c3bb1
